<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
D&J-IND,60,20110715,230000,12419.4800000,12443.1300000,12413.6600000,12426.4100000,0
D&J-IND,60,20110716,000000,12425.8000000,12481.9600000,12421.0300000,12481.3900000,0
D&J-IND,60,20110716,010000,12482.1100000,12482.3000000,12479.6500000,12479.7300000,0
D&J-IND,60,20110718,180000,12475.2600000,12475.2600000,12360.0700000,12376.0000000,0
D&J-IND,60,20110718,190000,12378.2000000,12388.8300000,12309.6700000,12331.6100000,0
D&J-IND,60,20110718,200000,12329.8000000,12346.0700000,12296.2300000,12304.9000000,0
D&J-IND,60,20110718,210000,12301.2300000,12336.1600000,12300.7000000,12330.4400000,0
D&J-IND,60,20110718,220000,12330.5200000,12363.2900000,12310.5700000,12359.1300000,0
D&J-IND,60,20110718,230000,12359.2800000,12366.1300000,12333.2000000,12365.3700000,0
D&J-IND,60,20110719,000000,12366.5400000,12388.0700000,12349.2500000,12386.7900000,0
D&J-IND,60,20110719,010000,12386.6000000,12387.5800000,12385.1600000,12385.1600000,0
D&J-IND,60,20110719,180000,12389.5100000,12515.1800000,12389.3600000,12500.1200000,0
D&J-IND,60,20110719,190000,12499.9000000,12527.6300000,12496.6800000,12510.9100000,0
D&J-IND,60,20110719,200000,12510.8300000,12511.4000000,12483.0600000,12489.1900000,0
D&J-IND,60,20110719,210000,12488.8100000,12517.1500000,12483.3600000,12512.3800000,0
D&J-IND,60,20110719,220000,12512.6100000,12592.0400000,12499.1400000,12574.4400000,0
D&J-IND,60,20110719,230000,12574.7500000,12598.8900000,12553.9700000,12591.1700000,0
D&J-IND,60,20110720,000000,12591.1000000,12607.5600000,12573.2000000,12586.6300000,0
D&J-IND,60,20110720,010000,12586.4800000,12587.4200000,12586.4800000,12587.4200000,0
D&J-IND,60,20110720,180000,12583.8300000,12598.5500000,12556.2800000,12572.4400000,0
D&J-IND,60,20110720,190000,12572.0600000,12589.3200000,12546.5600000,12578.8000000,0
D&J-IND,60,20110720,200000,12579.1000000,12590.9800000,12559.8000000,12564.3800000,0
D&J-IND,60,20110720,210000,12563.8900000,12576.8700000,12559.7200000,12575.0100000,0
D&J-IND,60,20110720,220000,12574.9700000,12596.3900000,12569.9000000,12590.0700000,0
D&J-IND,60,20110720,230000,12590.7500000,12603.5100000,12578.4900000,12582.4700000,0
D&J-IND,60,20110721,000000,12582.7700000,12593.4400000,12560.4400000,12573.2000000,0
D&J-IND,60,20110721,010000,12572.9700000,12573.1200000,12571.9100000,12571.9100000,0
D&J-IND,60,20110721,180000,12567.6700000,12677.4100000,12566.6100000,12663.4100000,0
D&J-IND,60,20110721,190000,12663.1800000,12738.6400000,12654.3700000,12717.1800000,0
D&J-IND,60,20110721,200000,12716.7700000,12723.6900000,12677.8700000,12689.9000000,0
D&J-IND,60,20110721,210000,12690.0500000,12751.4300000,12673.6700000,12732.0900000,0
D&J-IND,60,20110721,220000,12732.1300000,12747.4900000,12722.2200000,12735.5000000,562
D&J-IND,60,20110721,230000,12735.5700000,12743.0300000,12712.3800000,12739.4000000,1381
D&J-IND,60,20110722,000000,12739.5500000,12746.0200000,12717.6800000,12726.6100000,0
D&J-IND,60,20110722,010000,12725.8100000,12726.7200000,12724.4100000,12724.4100000,0
D&J-IND,60,20110722,180000,12724.7900000,12740.8700000,12667.5700000,12674.4600000,0
D&J-IND,60,20110722,190000,12674.3100000,12687.1000000,12644.1900000,12671.7700000,0
D&J-IND,60,20110722,200000,12672.0000000,12699.2500000,12669.1600000,12689.9400000,0
D&J-IND,60,20110722,210000,12689.7900000,12705.1100000,12680.2100000,12700.6500000,0
D&J-IND,60,20110722,220000,12700.7200000,12702.2000000,12687.0200000,12694.5500000,0
D&J-IND,60,20110722,230000,12694.4000000,12694.4000000,12678.4700000,12682.7500000,0
D&J-IND,60,20110723,000000,12682.6700000,12688.1600000,12654.4400000,12679.1500000,0
D&J-IND,60,20110723,010000,12678.8900000,12681.4600000,12678.8100000,12681.1600000,0
D&J-IND,60,20110725,180000,12679.9500000,12679.9500000,12536.1900000,12585.7600000,0
D&J-IND,60,20110725,190000,12585.5300000,12636.3200000,12585.5300000,12616.0300000,0
D&J-IND,60,20110725,200000,12615.9900000,12639.6500000,12611.6400000,12625.4200000,0
D&J-IND,60,20110725,210000,12625.5300000,12652.8100000,12622.9600000,12642.8600000,0
D&J-IND,60,20110725,220000,12642.3700000,12653.8700000,12626.8200000,12626.8200000,0
D&J-IND,60,20110725,230000,12626.9700000,12642.9800000,12609.6000000,12614.4100000,0
D&J-IND,60,20110726,000000,12614.4800000,12615.1200000,12585.8000000,12592.3400000,0
D&J-IND,60,20110726,010000,12593.1000000,12593.4800000,12592.5700000,12592.8000000,0
D&J-IND,60,20110726,180000,12591.9700000,12592.4200000,12501.9800000,12507.5000000,0
D&J-IND,60,20110726,190000,12507.8800000,12535.5100000,12493.3900000,12521.8100000,0
D&J-IND,60,20110726,200000,12522.8300000,12547.7300000,12521.8800000,12528.2800000,0
D&J-IND,60,20110726,210000,12527.7500000,12546.0300000,12523.6600000,12529.5600000,0
D&J-IND,60,20110726,220000,12530.0900000,12534.7500000,12517.6400000,12530.6200000,0
D&J-IND,60,20110726,230000,12530.7000000,12561.9200000,12528.9200000,12534.4800000,0
D&J-IND,60,20110727,000000,12534.1100000,12544.5900000,12489.0400000,12504.5900000,0
D&J-IND,60,20110727,010000,12504.5500000,12504.5500000,12501.3000000,12501.3000000,0
D&J-IND,60,20110727,180000,12494.7900000,12495.0900000,12410.4000000,12422.2500000,0
D&J-IND,60,20110727,190000,12422.0900000,12431.9300000,12358.3300000,12400.7100000,0
D&J-IND,60,20110727,200000,12399.8100000,12428.5700000,12380.6600000,12388.1500000,0
D&J-IND,60,20110727,210000,12388.3800000,12406.4300000,12376.5700000,12387.8500000,0
D&J-IND,60,20110727,220000,12387.7700000,12401.7000000,12377.4000000,12394.4700000,0
D&J-IND,60,20110727,230000,12394.5500000,12395.3400000,12324.0500000,12335.1000000,0
D&J-IND,60,20110728,000000,12335.1300000,12347.2100000,12289.6900000,12305.0500000,0
D&J-IND,60,20110728,010000,12304.7500000,12305.0500000,12302.5500000,12302.5500000,0
D&J-IND,60,20110728,180000,12304.0700000,12336.5000000,12293.3200000,12315.2300000,0
D&J-IND,60,20110728,190000,12316.5200000,12342.5500000,12289.7600000,12333.4300000,0
D&J-IND,60,20110728,200000,12333.2000000,12382.5900000,12327.2300000,12376.5700000,0
D&J-IND,60,20110728,210000,12376.6500000,12384.9000000,12331.1600000,12346.6800000,0
D&J-IND,60,20110728,220000,12346.7500000,12353.0300000,12324.1200000,12339.9000000,0
D&J-IND,60,20110728,230000,12340.0500000,12342.1300000,12293.5500000,12310.8000000,0
D&J-IND,60,20110729,000000,12310.6500000,12310.6500000,12226.8300000,12243.1400000,0
D&J-IND,60,20110729,010000,12243.4400000,12243.4400000,12240.1100000,12240.1100000,0
D&J-IND,60,20110729,180000,12235.0400000,12235.0400000,12083.4500000,12146.9900000,0
D&J-IND,60,20110729,190000,12146.6800000,12208.4800000,12123.4100000,12189.8600000,0
D&J-IND,60,20110729,200000,12190.1600000,12243.0700000,12179.1500000,12192.7400000,0
D&J-IND,60,20110729,210000,12192.5800000,12200.9100000,12157.0100000,12163.4800000,0
D&J-IND,60,20110729,220000,12163.4100000,12202.0800000,12153.7200000,12194.2100000,0
D&J-IND,60,20110729,230000,12194.3600000,12210.6000000,12173.2900000,12180.2100000,0
D&J-IND,60,20110730,000000,12179.4900000,12198.0700000,12132.4900000,12141.4600000,0
D&J-IND,60,20110730,010000,12141.5700000,12144.3000000,12141.5700000,12143.2400000,0
D&J-IND,60,20110801,180000,12148.8400000,12282.4200000,12148.1600000,12186.0000000,0
D&J-IND,60,20110801,190000,12186.3000000,12186.3000000,12039.6300000,12081.1000000,0
D&J-IND,60,20110801,200000,12080.4200000,12086.3300000,11998.5700000,12004.4400000,0
D&J-IND,60,20110801,210000,12004.5900000,12054.3500000,11998.0800000,12046.7800000,0
D&J-IND,60,20110801,220000,12046.3300000,12072.4000000,12031.1100000,12072.4000000,0
D&J-IND,60,20110801,230000,12072.2500000,12102.8200000,12035.3100000,12099.8700000,0
D&J-IND,60,20110802,000000,12099.9500000,12147.5500000,12093.2900000,12130.8300000,0
D&J-IND,60,20110802,010000,12131.5800000,12132.4900000,12131.5100000,12132.4900000,0
D&J-IND,60,20110802,180000,12111.9800000,12113.1200000,12050.6800000,12099.6500000,0
D&J-IND,60,20110802,190000,12101.9200000,12117.9600000,12048.7900000,12052.8400000,0
D&J-IND,60,20110802,200000,12052.5300000,12058.4400000,12015.8600000,12031.5700000,0
D&J-IND,60,20110802,210000,12031.6400000,12050.8700000,11965.6100000,11977.9800000,0
D&J-IND,60,20110802,220000,11977.8300000,12017.2300000,11941.8500000,11950.5900000,0
D&J-IND,60,20110802,230000,11950.7800000,11994.4500000,11939.1600000,11984.3800000,0
D&J-IND,60,20110803,000000,11983.9600000,11990.4000000,11868.1300000,11868.8900000,0
D&J-IND,60,20110803,010000,11867.1500000,11868.2800000,11865.5600000,11866.6200000,0
D&J-IND,60,20110803,180000,11867.0700000,11884.1700000,11813.8700000,11866.0100000,0
D&J-IND,60,20110803,190000,11867.1500000,11891.4800000,11701.1700000,11776.7800000,0
D&J-IND,60,20110803,200000,11777.9900000,11841.0400000,11757.9400000,11788.2800000,0
D&J-IND,60,20110803,210000,11788.4400000,11793.7300000,11729.2500000,11779.7300000,0
D&J-IND,60,20110803,220000,11779.2800000,11888.6000000,11757.5200000,11852.5400000,0
D&J-IND,60,20110803,230000,11852.7700000,11880.8400000,11807.4300000,11845.3100000,0
D&J-IND,60,20110804,000000,11845.3900000,11904.9100000,11829.1500000,11894.6900000,0
D&J-IND,60,20110804,010000,11894.5400000,11896.6600000,11894.5400000,11896.4400000,0
D&J-IND,60,20110804,180000,11893.9400000,11893.9400000,11703.0600000,11740.2300000,0
D&J-IND,60,20110804,190000,11738.3300000,11761.9100000,11636.4600000,11650.3900000,0
D&J-IND,60,20110804,200000,11650.2400000,11670.4800000,11523.9200000,11577.6200000,1405
D&J-IND,60,20110804,210000,11579.8900000,11644.3000000,11567.1800000,11604.4100000,1645
D&J-IND,60,20110804,220000,11606.0400000,11630.3700000,11545.3000000,11559.9900000,1533
D&J-IND,60,20110804,230000,11561.5000000,11576.7500000,11484.7900000,11539.1000000,340
D&J-IND,60,20110805,000000,11538.8700000,11576.0700000,11372.1400000,11381.4100000,0
D&J-IND,60,20110805,010000,11383.4500000,11384.5100000,11383.4500000,11383.6800000,0
D&J-IND,60,20110805,180000,11383.9100000,11555.4100000,11319.1200000,11329.4900000,0
D&J-IND,60,20110805,190000,11330.4000000,11443.2400000,11300.4300000,11366.1200000,0
D&J-IND,60,20110805,200000,11368.3200000,11369.4500000,11140.8100000,11171.1600000,0
D&J-IND,60,20110805,210000,11172.6800000,11548.5900000,11164.1200000,11504.4700000,0
D&J-IND,60,20110805,220000,11503.4100000,11548.2500000,11412.5900000,11515.4800000,0
D&J-IND,60,20110805,230000,11515.5200000,11521.6500000,11423.5700000,11456.1100000,0
D&J-IND,60,20110806,000000,11458.6800000,11475.1100000,11347.8100000,11444.3800000,0
D&J-IND,60,20110806,010000,11443.8500000,11444.6800000,11443.8500000,11444.6100000,0
D&J-IND,60,20110808,180000,11434.0900000,11434.0900000,11193.8700000,11249.1900000,0
D&J-IND,60,20110808,190000,11245.6300000,11270.3500000,11059.4900000,11102.2900000,0
D&J-IND,60,20110808,200000,11097.3000000,11234.0600000,11084.5800000,11150.1200000,0
D&J-IND,60,20110808,210000,11150.4200000,11157.5000000,11086.4000000,11116.1000000,0
D&J-IND,60,20110808,220000,11116.4800000,11150.5400000,10993.8700000,10994.0300000,0
D&J-IND,60,20110808,230000,10996.3000000,11055.9000000,10839.5200000,10927.4600000,0
D&J-IND,60,20110809,000000,10920.3100000,11111.9000000,10810.6800000,10830.9700000,0
D&J-IND,60,20110809,010000,10830.8500000,10832.0300000,10809.8500000,10809.8500000,0
D&J-IND,60,20110809,180000,10814.4700000,10981.5000000,10803.7600000,10966.2900000,0
D&J-IND,60,20110809,190000,10967.3800000,11052.4900000,10957.8100000,11012.5700000,0
D&J-IND,60,20110809,200000,11013.4000000,11041.5200000,10928.5200000,11027.5200000,0
D&J-IND,60,20110809,210000,11030.4700000,11052.9400000,10980.0600000,10981.6500000,0
D&J-IND,60,20110809,220000,10981.5800000,11002.0500000,10881.3700000,10922.6200000,0
D&J-IND,60,20110809,230000,10922.2400000,11011.0200000,10604.0700000,10734.0200000,0
D&J-IND,60,20110810,000000,10740.1500000,11233.2600000,10675.7400000,11229.8900000,0
D&J-IND,60,20110810,010000,11230.6900000,11244.0100000,11230.6900000,11239.7700000,0
D&J-IND,60,20110810,180000,11220.7000000,11220.7000000,10903.4700000,10915.0500000,0
D&J-IND,60,20110810,190000,10914.6700000,10963.4900000,10794.2600000,10861.0500000,0
D&J-IND,60,20110810,200000,10861.4300000,10897.4900000,10771.5500000,10875.6900000,0
D&J-IND,60,20110810,210000,10871.4600000,10922.3900000,10806.6700000,10905.5100000,0
D&J-IND,60,20110810,220000,10905.5900000,10981.0800000,10830.2100000,10974.8400000,0
D&J-IND,60,20110810,230000,10975.4500000,11065.0500000,10913.0400000,10922.8800000,0
D&J-IND,60,20110811,000000,10921.0300000,10934.7300000,10686.4900000,10711.6100000,0
D&J-IND,60,20110811,010000,10707.3000000,10719.9400000,10707.3000000,10719.9400000,0
D&J-IND,60,20110811,180000,10748.5500000,10912.9300000,10748.0900000,10833.9900000,0
D&J-IND,60,20110811,190000,10834.1800000,11029.5600000,10827.3300000,10978.2500000,0
D&J-IND,60,20110811,200000,10978.3200000,11021.2700000,10927.9900000,10981.0500000,0
D&J-IND,60,20110811,210000,10980.3600000,11120.0400000,10953.8000000,11104.8300000,0
D&J-IND,60,20110811,220000,11105.8500000,11109.4000000,11016.0900000,11073.8300000,0
D&J-IND,60,20110811,230000,11074.2900000,11162.8400000,11058.6200000,11154.7800000,0
D&J-IND,60,20110812,000000,11152.3200000,11278.9000000,11117.6200000,11117.6200000,0
D&J-IND,60,20110812,010000,11121.0600000,11143.3100000,11121.0600000,11143.3100000,0
D&J-IND,60,20110812,180000,11142.2500000,11294.7500000,11142.1800000,11218.7300000,0
D&J-IND,60,20110812,190000,11218.4600000,11275.5300000,11157.3100000,11227.8500000,0
D&J-IND,60,20110812,200000,11227.9200000,11346.6700000,11205.9800000,11330.7800000,0
D&J-IND,60,20110812,210000,11330.7000000,11339.1400000,11264.5200000,11289.0000000,0
D&J-IND,60,20110812,220000,11289.0800000,11321.0200000,11275.3800000,11310.8700000,0
D&J-IND,60,20110812,230000,11310.8000000,11324.2700000,11231.4800000,11269.7000000,0
D&J-IND,60,20110813,000000,11270.6500000,11294.4500000,11214.7900000,11266.4500000,0
D&J-IND,60,20110813,010000,11268.7900000,11269.8500000,11268.7900000,11269.0200000,0
D&J-IND,60,20110815,180000,11277.6500000,11423.4100000,11277.3500000,11393.2900000,0
D&J-IND,60,20110815,190000,11393.5200000,11442.0700000,11383.2300000,11400.9400000,0
D&J-IND,60,20110815,200000,11400.9700000,11412.8200000,11343.4200000,11373.4600000,0
D&J-IND,60,20110815,210000,11373.3900000,11425.6500000,11368.4700000,11420.2700000,0
D&J-IND,60,20110815,220000,11420.3900000,11434.8400000,11394.6600000,11420.1200000,0
D&J-IND,60,20110815,230000,11420.7300000,11459.1000000,11416.5300000,11449.6800000,0
D&J-IND,60,20110816,000000,11449.9000000,11484.6000000,11439.8400000,11478.8100000,0
D&J-IND,60,20110816,010000,11479.4200000,11482.9000000,11479.4200000,11482.9000000,0
D&J-IND,60,20110816,180000,11470.2600000,11470.2600000,11352.5800000,11373.2400000,0
D&J-IND,60,20110816,190000,11371.4200000,11442.3700000,11365.4800000,11441.6500000,0
D&J-IND,60,20110816,200000,11442.4100000,11460.8800000,11404.2700000,11452.1000000,0
D&J-IND,60,20110816,210000,11452.3300000,11488.0100000,11352.1200000,11355.0700000,0
D&J-IND,60,20110816,220000,11356.4400000,11387.3900000,11292.6300000,11375.5500000,0
D&J-IND,60,20110816,230000,11375.4700000,11428.2200000,11355.6800000,11355.9400000,0
D&J-IND,60,20110817,000000,11359.6900000,11458.9500000,11358.4400000,11406.4600000,0
D&J-IND,60,20110817,010000,11405.1000000,11406.0800000,11405.0200000,11406.0100000,0
D&J-IND,60,20110817,180000,11389.7400000,11513.9700000,11389.7400000,11500.2700000,0
D&J-IND,60,20110817,190000,11500.5000000,11529.6700000,11471.0200000,11471.0200000,0
D&J-IND,60,20110817,200000,11471.7800000,11492.7000000,11402.7500000,11413.9500000,0
D&J-IND,60,20110817,210000,11413.3500000,11423.7200000,11360.0300000,11368.8100000,0
D&J-IND,60,20110817,220000,11370.1700000,11385.1200000,11322.3000000,11353.3700000,0
D&J-IND,60,20110817,230000,11353.4500000,11393.6000000,11351.2900000,11390.8000000,0
D&J-IND,60,20110818,000000,11392.7600000,11413.2700000,11377.9300000,11408.0500000,0
D&J-IND,60,20110818,010000,11408.2000000,11410.2100000,11408.2000000,11410.2100000,0
D&J-IND,60,20110818,180000,11406.5000000,11406.5000000,11048.0300000,11063.5000000,0
D&J-IND,60,20110818,190000,11063.6200000,11063.6200000,10884.9300000,10972.9500000,0
D&J-IND,60,20110818,200000,10969.4700000,11026.1500000,10929.3900000,11024.3400000,0
D&J-IND,60,20110818,210000,11022.8600000,11056.5000000,10980.3300000,11008.1400000,0
D&J-IND,60,20110818,220000,11005.7900000,11017.0000000,10929.3500000,10937.9100000,0
D&J-IND,60,20110818,230000,10939.2300000,11023.2800000,10934.9200000,10934.9200000,0
D&J-IND,60,20110819,000000,10936.2800000,11026.9500000,10891.3200000,10989.3700000,0
D&J-IND,60,20110819,010000,10988.9200000,10994.5900000,10988.9200000,10990.5800000,0
D&J-IND,60,20110819,180000,10986.7200000,10987.7800000,10869.6400000,10942.7500000,0
D&J-IND,60,20110819,190000,10943.3600000,11086.4000000,10928.4500000,11009.2000000,0
D&J-IND,60,20110819,200000,11007.0800000,11015.0700000,10909.7500000,10989.1800000,0
D&J-IND,60,20110819,210000,10989.0300000,10991.1900000,10929.4700000,10957.5100000,0
D&J-IND,60,20110819,220000,10956.1800000,10972.4200000,10906.9100000,10920.4200000,0
D&J-IND,60,20110819,230000,10920.2700000,10934.1600000,10840.0100000,10852.5400000,0
D&J-IND,60,20110820,000000,10853.1400000,10881.4500000,10801.4100000,10811.3300000,0
D&J-IND,60,20110820,010000,10811.8900000,10819.0100000,10811.8900000,10817.6500000,0
D&J-IND,60,20110822,180000,10825.0600000,11020.5500000,10825.0600000,10968.3300000,0
D&J-IND,60,20110822,190000,10967.0400000,10986.1900000,10896.3900000,10899.4200000,0
D&J-IND,60,20110822,200000,10899.1900000,10917.2400000,10826.1200000,10851.3200000,0
D&J-IND,60,20110822,210000,10851.4400000,10932.3100000,10846.8600000,10931.4000000,0
D&J-IND,60,20110822,220000,10930.1900000,10951.7600000,10873.8000000,10901.2800000,0
D&J-IND,60,20110822,230000,10903.1700000,10935.4800000,10864.3400000,10865.1400000,0
D&J-IND,60,20110823,000000,10865.3300000,10910.6600000,10828.7700000,10849.0900000,0
D&J-IND,60,20110823,010000,10851.8500000,10856.0900000,10851.8500000,10854.6500000,0
D&J-IND,60,20110823,180000,10854.4300000,10943.1700000,10854.4300000,10914.7500000,0
D&J-IND,60,20110823,190000,10908.6200000,11006.2500000,10904.6100000,10959.4800000,0
D&J-IND,60,20110823,200000,10958.2700000,11074.7800000,10952.2100000,11070.1600000,0
D&J-IND,60,20110823,210000,11070.3100000,11091.4700000,11039.8100000,11080.0400000,0
D&J-IND,60,20110823,220000,11080.8000000,11097.8600000,11004.4300000,11030.2000000,0
D&J-IND,60,20110823,230000,11030.4300000,11086.5900000,11001.4000000,11078.8300000,0
D&J-IND,60,20110824,000000,11080.8000000,11171.6500000,11080.0400000,11169.5700000,0
D&J-IND,60,20110824,010000,11170.5600000,11176.8400000,11170.1000000,11176.7600000,0
D&J-IND,60,20110824,180000,11173.7400000,11253.2000000,11113.0400000,11247.9100000,0
D&J-IND,60,20110824,190000,11248.2100000,11292.5600000,11182.2500000,11182.2500000,0
